INE_ID,year,concelho,enrolled,voters,abstention_%,blank_votes,null_votes,party_initials,party_type,votes,votes_%,number_mandates,candidate_name,gender,position_ballot,problems_ballot_order
4101,2009,VILA DO PORTO,5034,3071,38.9948351212,30,32,PS,,1134,37.6869391825,2,Nélia Maria Coutinho Figueiredo,female,,
4101,2009,VILA DO PORTO,5034,3071,38.9948351212,30,32,PPD/PSD,,1715,56.9956796278,3,Carlos Henrique Lopes Rodrigues,male,,
4101,2009,VILA DO PORTO,5034,3071,38.9948351212,30,32,PCP-PEV,,142,4.71917580592,0,Daniel Da Silva Gonçalves,male,,
4201,2009,LAGOA (R.A.A.),12038,5997,50.1827546104,82,104,PCP-PEV,,78,1.34228187919,0,Júlio Manuel Pereira Duarte,male,,
4201,2009,LAGOA (R.A.A.),12038,5997,50.1827546104,82,104,CDS-PP,,230,3.95801066942,0,Roberto Manuel Sousa Oliveira,male,,
4201,2009,LAGOA (R.A.A.),12038,5997,50.1827546104,82,104,PPD/PSD,,1523,26.2089141284,2,Rui Manuel Maciel Costa De Oliveira Ramos,male,,
4201,2009,LAGOA (R.A.A.),12038,5997,50.1827546104,82,104,PS,,3980,68.490793323,5,João António Ferreira Ponte,male,,
4202,2009,NORDESTE,4696,3479,25.9156729131,61,60,PS,,1392,41.4532459797,2,Carlos Alberto Medeiros Mendonça,male,,
4202,2009,NORDESTE,4696,3479,25.9156729131,61,60,PPD/PSD,,1966,58.5467540203,3,José Carlos Barbosa Carreiro,male,,
4203,2009,PONTA DELGADA,60721,28723,52.6967605935,290,219,PPD/PSD,,17632,62.4937974055,6,Berta Maria Correia De Almeida De Melo Cabral,female,,
4203,2009,PONTA DELGADA,60721,28723,52.6967605935,290,219,B.E.,,577,2.04508400085,0,Lúcia De Fátima Oliveira Arruda,female,,
4203,2009,PONTA DELGADA,60721,28723,52.6967605935,290,219,CDS-PP,,766,2.71496420217,0,Eduardo Jorge Lopes Medeiros,male,,
4203,2009,PONTA DELGADA,60721,28723,52.6967605935,290,219,PCP-PEV,,476,1.68710569221,0,Carlos Alberto Gomes Ribeiro,male,,
4203,2009,PONTA DELGADA,60721,28723,52.6967605935,290,219,PS,,8763,31.0590486992,3,José Paulo Martins Casaca,male,,
4204,2009,POVOAÇÃO,6204,4304,30.6254029658,56,39,PS,,2467,58.6124970302,3,Carlos Emílio Lopes Machado Ávila,male,,
4204,2009,POVOAÇÃO,6204,4304,30.6254029658,56,39,PCP-PEV,,32,0.760275599905,0,Teresa De Jesus Vieira Moniz Vertentes,female,,
4204,2009,POVOAÇÃO,6204,4304,30.6254029658,56,39,PPD/PSD,,1710,40.6272273699,2,Francisco Da Silva Álvares,male,,
4205,2009,RIBEIRA GRANDE,25372,13482,46.8626832729,158,163,PCP-PEV,,186,1.41326646911,0,Antero Jerónimo Moniz Arruda Quental,male,,
4205,2009,RIBEIRA GRANDE,25372,13482,46.8626832729,158,163,PPD/PSD,,4818,36.6081604741,3,Filomeno Dos Anjos Da Silva Gouveia,male,,
4205,2009,RIBEIRA GRANDE,25372,13482,46.8626832729,158,163,B.E.,,427,3.2444343135,0,Zuraida Maria De Almeida Soares,female,,
4205,2009,RIBEIRA GRANDE,25372,13482,46.8626832729,158,163,PS,,7482,56.8497834511,4,Ricardo José Moniz Da Silva,male,,
4205,2009,RIBEIRA GRANDE,25372,13482,46.8626832729,158,163,CDS-PP,,248,1.88435529215,0,Artur José Araújo De Arruda Ponte,male,,
4206,2009,VILA FRANCA DO CAMPO,9846,6421,34.7856997766,63,115,CDS-PP,,244,3.90837738267,0,João Manuel Pacheco Furtado,male,,
4206,2009,VILA FRANCA DO CAMPO,9846,6421,34.7856997766,63,115,PS,,3727,59.6988627263,3,António Fernando Raposo Cordeiro,male,,
4206,2009,VILA FRANCA DO CAMPO,9846,6421,34.7856997766,63,115,PPD/PSD,,2234,35.7840781675,2,Rui António Dias Da Câmara De Carvalho E Melo,male,,
4206,2009,VILA FRANCA DO CAMPO,9846,6421,34.7856997766,63,115,PCP-PEV,,38,0.60868172353,0,Juvenálio Dos Santos Da Ponte,male,,
4301,2009,ANGRA DO HEROÍSMO,31977,17952,43.8596491228,237,137,PPD/PSD,,6419,36.5172374559,3,António Lima Cardoso Ventura,male,,
4301,2009,ANGRA DO HEROÍSMO,31977,17952,43.8596491228,237,137,PCP-PEV,,192,1.09227443395,0,António Gabriel Botelho Da Fonseca,male,,
4301,2009,ANGRA DO HEROÍSMO,31977,17952,43.8596491228,237,137,CDS-PP,,2479,14.1028558425,1,Artur Manuel Leal Lima,male,,
4301,2009,ANGRA DO HEROÍSMO,31977,17952,43.8596491228,237,137,B.E.,,303,1.72374559108,0,Orlando Manuel Labrusco Félix Guerreiro,male,,
4301,2009,ANGRA DO HEROÍSMO,31977,17952,43.8596491228,237,137,PS,,8185,46.5638866765,3,Andreia Martins Cardoso Da Costa,female,,
4302,2009,PRAIA DA VITÓRIA,18782,10512,44.03151954,123,89,PS,,7304,70.9126213592,5,Roberto Lúcio Silva Pereira Monteiro,male,,
4302,2009,PRAIA DA VITÓRIA,18782,10512,44.03151954,123,89,PPD/PSD,,2508,24.3495145631,2,Berto Graciliano Da Almeida Cabral,male,,
4302,2009,PRAIA DA VITÓRIA,18782,10512,44.03151954,123,89,CDS-PP,,396,3.84466019417,0,Pedro Gabriel Correia Nunes Teixeira Pinto,male,,
4302,2009,PRAIA DA VITÓRIA,18782,10512,44.03151954,123,89,B.E.,,92,0.893203883495,0,Paulo José Maio Sousa Mendes,male,,
4401,2009,SANTA CRUZ DA GRACIOSA,4280,2847,33.4813084112,35,29,PS,,1494,53.6830758175,3,Manuel Avelar Cunha Santos,male,,
4401,2009,SANTA CRUZ DA GRACIOSA,4280,2847,33.4813084112,35,29,PPD/PSD,,1289,46.3169241825,2,José Ramos De Aguiar,male,,
4501,2009,CALHETA (R.A.A.),3791,2641,30.3350039567,37,19,PS,,1207,46.6924564797,2,Rogério Paulo Lopes Soares Veiros,male,,
4501,2009,CALHETA (R.A.A.),3791,2641,30.3350039567,37,19,PPD/PSD,,1378,53.3075435203,3,Aires António Fagundes Reis,male,,
4502,2009,VELAS,5042,3536,29.8690995637,49,38,B.E.,,21,0.608872136851,0,António Fernando Cardoso,male,,
4502,2009,VELAS,5042,3536,29.8690995637,49,38,PS,,1772,51.3772107857,3,Manuel Soares Da Silveira,male,,
4502,2009,VELAS,5042,3536,29.8690995637,49,38,CDS-PP,,400,11.5975645115,0,Vítor Manuel Assunção Bernardes,male,,
4502,2009,VELAS,5042,3536,29.8690995637,49,38,PPD/PSD,,1256,36.416352566,2,António José Bettencourt Da Silveira,male,,
4601,2009,LAJES DO PICO,4452,3338,25.0224618149,30,28,PS,,1686,51.4024390244,3,Roberto Manuel Medeiros Da Silva,male,,
4601,2009,LAJES DO PICO,4452,3338,25.0224618149,30,28,PPD/PSD,,1594,48.5975609756,2,Sara Maria Alves Da Rosa Santos,female,,
4602,2009,MADALENA,5284,3648,30.9613928842,75,20,PPD/PSD,,2388,67.2108077681,4,Jorge Manuel Pereira Rodrigues,male,,
4602,2009,MADALENA,5284,3648,30.9613928842,75,20,PCP-PEV,,70,1.97016605685,0,Elisabete Da Piedade Alves,female,,
4602,2009,MADALENA,5284,3648,30.9613928842,75,20,PS,,1095,30.8190261751,1,Hernani Hélio Jorge,male,,
4603,2009,SÃO ROQUE DO PICO,3204,2292,28.4644194757,29,16,PS,,917,40.8099688474,2,Paulo Jaime Terra Goulart,male,,
4603,2009,SÃO ROQUE DO PICO,3204,2292,28.4644194757,29,16,PPD/PSD,,1292,57.4988874054,3,Luís Filipe Ramos Macedo Da Silva,male,,
4603,2009,SÃO ROQUE DO PICO,3204,2292,28.4644194757,29,16,PCP-PEV,,14,0.623052959502,0,José Manuel Bettencourt Ávila,male,,
4603,2009,SÃO ROQUE DO PICO,3204,2292,28.4644194757,29,16,CDS-PP,,24,1.06809078772,0,Rosa Maria Da Silva Vieira,female,,
4701,2009,HORTA,13044,8488,34.9279362159,139,60,B.E.,,123,1.48389431777,0,Maria José Ferreira Da Silva,female,,
4701,2009,HORTA,13044,8488,34.9279362159,139,60,PS,,3836,46.2782000241,4,João Fernando Brum De Azevedo E Castro,male,,
4701,2009,HORTA,13044,8488,34.9279362159,139,60,CDS-PP,,105,1.26673905176,0,Alexandre Agostinho Martins De Carvalho,male,,
4701,2009,HORTA,13044,8488,34.9279362159,139,60,PPD/PSD,,3447,41.5852334419,3,Paulo Jorge Peixinho De Oliveira,male,,
4701,2009,HORTA,13044,8488,34.9279362159,139,60,PCP-PEV,,778,9.38593316443,0,José Eduardo Bicudo Decq Mota,male,,
4801,2009,LAJES DAS FLORES,1280,1036,19.0625,8,5,PS,,465,45.4545454545,2,Luís Carlos Martins Maciel,male,,
4801,2009,LAJES DAS FLORES,1280,1036,19.0625,8,5,PPD/PSD,,558,54.5454545455,3,João António Vieira Lourenço,male,,
4802,2009,SANTA CRUZ DAS FLORES,2004,1393,30.4890219561,22,6,PCP-PEV,,81,5.93406593407,0,João Paulo Valadão Corvelo,male,,
4802,2009,SANTA CRUZ DAS FLORES,2004,1393,30.4890219561,22,6,CDS-PP,,184,13.4798534799,0,Rosa Margarida Ribeiro Cravinho,female,,
4802,2009,SANTA CRUZ DAS FLORES,2004,1393,30.4890219561,22,6,PPD/PSD,,315,23.0769230769,1,Hélio Fernando Miranda Ramos,male,,
4802,2009,SANTA CRUZ DAS FLORES,2004,1393,30.4890219561,22,6,PS,,785,57.5091575092,4,Manuel Alberto Da Silva Pereira,male,,
4901,2009,CORVO,352,277,21.3068181818,5,5,PPD/PSD,,87,32.5842696629,1,Deolinda Rosa Machado Vieira Estevão,female,,
4901,2009,CORVO,352,277,21.3068181818,5,5,PS,,180,67.4157303371,4,Manuel Das Pedras Rita,male,,
1401,2013,ABRANTES,35075,18210,48.0826799715,889,630,B.E.,Partido,1186,7.10562578635,0,Manuel António Rodrigues Lopes,male,4.0,False
1401,2013,ABRANTES,35075,18210,48.0826799715,889,630,CDS-PP,Partido,1090,6.53046552034,0,Luís Miguel Baptista De Assunção Da Silva Reis,male,5.0,False
1401,2013,ABRANTES,35075,18210,48.0826799715,889,630,PPD/PSD,Partido,3393,20.3283206518,1,Elza Rufina Afonso De Jesus Vitório,female,3.0,False
1401,2013,ABRANTES,35075,18210,48.0826799715,889,630,PS,Partido,8620,51.6445988856,5,Maria Do Céu Oliveira Antunes Albuquerque,female,2.0,False
1401,2013,ABRANTES,35075,18210,48.0826799715,889,630,PCP-PEV,Coligação,2402,14.3909891558,1,Avelino Manuel Conceição Manana,male,1.0,False
101,2013,ÁGUEDA,43763,23373,46.5918698444,1040,556,PS,Partido,13715,62.9792900767,5,Gil Nadais Resende Da Fonseca,male,2.0,False
101,2013,ÁGUEDA,43763,23373,46.5918698444,1040,556,PCP-PEV,Coligação,918,4.21545667447,0,Nelson Manuel Nunes Leal,male,1.0,False
101,2013,ÁGUEDA,43763,23373,46.5918698444,1040,556,PPD/PSD.CDS-PP,Coligação,7144,32.8052532488,2,Maria Paula Da Graça Cardoso,female,3.0,False
901,2013,AGUIAR DA BEIRA,6648,4375,34.1907340554,71,89,PPD/PSD,Partido,1955,46.3819691578,2,Fernando Augusto Da Costa Pires,male,3.0,False
901,2013,AGUIAR DA BEIRA,6648,4375,34.1907340554,71,89,PCP-PEV,Coligação,33,0.782918149466,0,Paulo Jorge Neves Silva,male,1.0,False
901,2013,AGUIAR DA BEIRA,6648,4375,34.1907340554,71,89,MIUPNT,Grupos Cidadãos Eleitores,2227,52.8351126928,3,Joaquim António Marques Bonifácio,male,2.0,False
701,2013,ALANDROAL,5174,3993,22.8256667955,39,43,B.E.,Partido,57,1.45742776783,0,Fábio Manuel Roques Pisco,male,1.0,True
701,2013,ALANDROAL,5174,3993,22.8256667955,39,43,PPD/PSD,Partido,146,3.73306059831,0,José Joaquim Cebola Gomes,male,3.0,True
701,2013,ALANDROAL,5174,3993,22.8256667955,39,43,PS,Partido,698,17.8470979289,1,Manuel José Veladas Ramalho,male,5.0,True
701,2013,ALANDROAL,5174,3993,22.8256667955,39,43,PCP-PEV,Coligação,2172,55.5356686269,3,Mariana Rosa Gomes Chilra,female,6.0,True
701,2013,ALANDROAL,5174,3993,22.8256667955,39,43,DITA,Grupos Cidadãos Eleitores,838,21.426745078,1,João José Martins Nabais,male,4.0,True
102,2013,ALBERGARIA-A-VELHA,22811,13110,42.5277278506,387,275,B.E.,Partido,203,1.6307840617,0,Rui Manuel Pinto Chagas Câncio Ferreira,male,4.0,False
102,2013,ALBERGARIA-A-VELHA,22811,13110,42.5277278506,387,275,CDS-PP,Partido,5701,45.7985218509,4,António Augusto Amaral Loureiro E Santos,male,3.0,False
102,2013,ALBERGARIA-A-VELHA,22811,13110,42.5277278506,387,275,PPD/PSD,Partido,4858,39.0263496144,3,José Licínio Tavares Pimenta,male,2.0,False
102,2013,ALBERGARIA-A-VELHA,22811,13110,42.5277278506,387,275,PS,Partido,1307,10.4996786632,0,Elísio Apolinário Simões Da Silva,male,5.0,False
102,2013,ALBERGARIA-A-VELHA,22811,13110,42.5277278506,387,275,PCP-PEV,Coligação,379,3.04466580977,0,Bruno Miguel Alves Bento,male,1.0,False
801,2013,ALBUFEIRA,32890,13488,58.9905746427,738,421,PPD/PSD,Partido,4847,39.3138129613,3,Carlos Eduardo Silva E Sousa,male,1.0,False
801,2013,ALBUFEIRA,32890,13488,58.9905746427,738,421,PS,Partido,4284,34.7473436613,3,Fernando José Dos Santos Anastácio,male,2.0,False
801,2013,ALBUFEIRA,32890,13488,58.9905746427,738,421,PCP-PEV,Coligação,1317,10.6821315597,0,Suzel Maria Da Conceição Martins Pimenta,female,5.0,False
801,2013,ALBUFEIRA,32890,13488,58.9905746427,738,421,CDS-PP.MPT.PPM,Coligação,347,2.81450239273,0,Ricardo Jorge Almeida Das Neves,male,4.0,False
801,2013,ALBUFEIRA,32890,13488,58.9905746427,738,421,V.I.V.A.,Grupos Cidadãos Eleitores,1534,12.4422094249,1,Ana Maria Marques Simões Prisca Vidigal Da Silva,female,3.0,False
1501,2013,ALCÁCER DO SAL,11288,6767,40.0513819986,183,159,B.E.,Partido,199,3.09727626459,0,Ana Maria Caixeirinho Penas,female,2.0,False
1501,2013,ALCÁCER DO SAL,11288,6767,40.0513819986,183,159,CDS-PP,Partido,158,2.45914396887,0,Maria Teresa Monteiro Pires De Carvalho De Noronha E Castro,female,3.0,False
1501,2013,ALCÁCER DO SAL,11288,6767,40.0513819986,183,159,PPD/PSD,Partido,227,3.53307392996,0,Pedro Alexandre Guerreiro Goucha,male,1.0,False
1501,2013,ALCÁCER DO SAL,11288,6767,40.0513819986,183,159,PS,Partido,2215,34.4747081712,3,José Manuel Torres Couto,male,5.0,False
1501,2013,ALCÁCER DO SAL,11288,6767,40.0513819986,183,159,PCP-PEV,Coligação,3626,56.4357976654,4,Vitor Manuel Chaves De Caro Proença,male,4.0,False
1402,2013,ALCANENA,12809,7440,41.9158404247,224,246,PS,Partido,3176,45.5667144907,4,Fernanda Maria Pereira Asseiceira,female,3.0,False
1402,2013,ALCANENA,12809,7440,41.9158404247,224,246,PCP-PEV,Coligação,514,7.37446197991,0,Carlos Alberto Garrudo Oliveira,male,2.0,False
1402,2013,ALCANENA,12809,7440,41.9158404247,224,246,PPD/PSD.CDS-PP,Coligação,2179,31.262553802,2,Susana Maria Martins Epifânio Frazão Aparício,female,4.0,False
1402,2013,ALCANENA,12809,7440,41.9158404247,224,246,I.C.A.,Grupos Cidadãos Eleitores,1101,15.7962697274,1,Artur Simões Rodrigues,male,1.0,False
1001,2013,ALCOBAÇA,49425,26517,46.3490136571,1732,1337,B.E.,Partido,566,2.41385192767,0,Adelino António Moreira Granja,male,3.0,False
1001,2013,ALCOBAÇA,49425,26517,46.3490136571,1732,1337,CDS-PP,Partido,4649,19.8268509041,1,Carlos Manuel Bonifácio,male,2.0,False
1001,2013,ALCOBAÇA,49425,26517,46.3490136571,1732,1337,P.N.R.,Partido,245,1.04486523371,0,João Pedro Soares Quaresma Pais Do Amaral,male,4.0,False
1001,2013,ALCOBAÇA,49425,26517,46.3490136571,1732,1337,PPD/PSD,Partido,9565,40.7923916752,3,Paulo Jorge Marques Inácio,male,5.0,False
1001,2013,ALCOBAÇA,49425,26517,46.3490136571,1732,1337,PS,Partido,5247,22.3771750256,2,José António De Sousa Canha,male,6.0,False
1001,2013,ALCOBAÇA,49425,26517,46.3490136571,1732,1337,PCP-PEV,Coligação,3176,13.5448652337,1,Vanda Maria Furtado Marques,female,1.0,False
1502,2013,ALCOCHETE,13837,7146,48.3558574836,325,235,CDS-PP,Partido,971,14.7433950805,1,Vasco André Marques Pinto,male,3.0,False
1502,2013,ALCOCHETE,13837,7146,48.3558574836,325,235,PPD/PSD,Partido,580,8.80655936836,0,Maria Do Rosário Rodrigues Da Costa Prates,female,1.0,False
1502,2013,ALCOCHETE,13837,7146,48.3558574836,325,235,PS,Partido,1200,18.2204676587,1,Maria Teresa Filipe De Moraes Sarmento,female,2.0,False
1502,2013,ALCOCHETE,13837,7146,48.3558574836,325,235,PCP-PEV,Coligação,3835,58.2295778925,5,Luís Miguel Carraça Franco,male,4.0,False
1818,2013,SERNANCELHE,6708,4700,29.9344066786,55,74,PS,Partido,1899,41.5445197987,2,Vítor Manuel De Matos Figueiredo,male,3.0,False
1818,2013,SERNANCELHE,6708,4700,29.9344066786,55,74,PCP-PEV,Coligação,16,0.350032815576,0,Eduardo Paiva Boloto,male,2.0,False
213,2013,SERPA,13940,7774,44.2324246772,219,149,B.E.,Partido,237,3.20010802052,0,Guida Maria De Jesus Ascensão,female,1.0,False
213,2013,SERPA,13940,7774,44.2324246772,219,149,PPD/PSD,Partido,389,5.25249797462,0,José António Aboim Madeira,male,3.0,False
213,2013,SERPA,13940,7774,44.2324246772,219,149,PS,Partido,2739,36.9835268701,3,Noel Ricardo Esteves Farinho,male,2.0,False
213,2013,SERPA,13940,7774,44.2324246772,219,149,PCP-PEV,Coligação,4041,54.5638671348,4,Tomé Alexandre Martins Pires,male,4.0,False
509,2013,SERTÃ,14825,9375,36.7622259696,294,278,CDS-PP,Partido,384,4.3621492673,0,Sara Rita De Oliveira Guerra Pedro De Matos Freitas Do Amaral,female,1.0,False
509,2013,SERTÃ,14825,9375,36.7622259696,294,278,PPD/PSD,Partido,5776,65.6139952289,5,José Farinha Nunes,male,3.0,False
509,2013,SERTÃ,14825,9375,36.7622259696,294,278,PS,Partido,2342,26.604566625,2,Vítor Manuel Do Carmo Cavalheiro,male,5.0,False
509,2013,SERTÃ,14825,9375,36.7622259696,294,278,PCP-PEV,Coligação,141,1.60172668408,0,Ema Pereira Gomes,female,2.0,False
509,2013,SERTÃ,14825,9375,36.7622259696,294,278,M.I.,Grupos Cidadãos Eleitores,160,1.81756219471,0,Luís Da Conceição Rodrigues,male,4.0,False
1511,2013,SESIMBRA,41355,16034,61.2283883448,778,726,B.E.,Partido,850,5.84996558844,0,Adelino Manuel Guimarães Fortunato,male,3.0,False
1511,2013,SESIMBRA,41355,16034,61.2283883448,778,726,PAN,Partido,447,3.07639366827,0,António Da Silva Henriques,male,5.0,False
1511,2013,SESIMBRA,41355,16034,61.2283883448,778,726,PS,Partido,3498,24.0743289745,2,Américo Gegaloto,male,1.0,False
1511,2013,SESIMBRA,41355,16034,61.2283883448,778,726,PCP-PEV,Coligação,6735,46.3523743978,4,Augusto Manuel Neto Carapinha Pólvora,male,2.0,False
1511,2013,SESIMBRA,41355,16034,61.2283883448,778,726,PPD/PSD.CDS-PP,Coligação,1572,10.8189951824,1,Francisco José Pereira Luís,male,6.0,False
1511,2013,SESIMBRA,41355,16034,61.2283883448,778,726,MSU,Grupos Cidadãos Eleitores,1428,9.82794218858,0,Carlos Manuel Correia Da Cunha Sargedas,male,4.0,False
1512,2013,SETÚBAL,103529,39919,61.4417216432,1850,1272,B.E.,Partido,2268,6.16354594125,0,Mariana Rosa Aiveca,female,1.0,False
1512,2013,SETÚBAL,103529,39919,61.4417216432,1850,1272,PAN,Partido,1126,3.06003206783,0,Luís Humberto Pacheco Ferreira Teixeira,male,2.0,False
1512,2013,SETÚBAL,103529,39919,61.4417216432,1850,1272,PCTP/MRPP,Partido,962,2.61434356062,0,Duarte Nuno Vidal Jesuíno,male,5.0,False
1512,2013,SETÚBAL,103529,39919,61.4417216432,1850,1272,PS,Partido,10491,28.5104763975,4,João Manuel Teixeira De Assunção Ribeiro,male,3.0,False
1512,2013,SETÚBAL,103529,39919,61.4417216432,1850,1272,PCP-PEV,Coligação,16798,45.6504606354,6,Maria Das Dores Marques Banheiro Meira,female,6.0,False
1512,2013,SETÚBAL,103529,39919,61.4417216432,1850,1272,PPD/PSD.CDS-PP,Coligação,5152,14.0011413974,1,Luís Filipe Alexandre Rodrigues,male,4.0,False
117,2013,SEVER DO VOUGA,11734,7759,33.8759161411,217,203,CDS-PP,Partido,670,9.12930917019,0,Ercília Maria Marques Da Silva Pedro,female,3.0,False
117,2013,SEVER DO VOUGA,11734,7759,33.8759161411,217,203,PPD/PSD,Partido,2916,39.7329336422,3,João Miguel Tavares Almeida,male,1.0,False
117,2013,SEVER DO VOUGA,11734,7759,33.8759161411,217,203,PS,Partido,3593,48.9576236544,4,António José Martins Coutinho,male,4.0,False
117,2013,SEVER DO VOUGA,11734,7759,33.8759161411,217,203,PCP-PEV,Coligação,160,2.18013353318,0,Raul Nogueira Tavares,male,2.0,False
813,2013,SILVES,30547,15843,48.1356598029,683,471,B.E.,Partido,810,5.51433045136,0,Carlos David Da Loura Marques,male,4.0,False
813,2013,SILVES,30547,15843,48.1356598029,683,471,PPD/PSD,Partido,4320,29.4097624072,2,Rogério Santos Pinto,male,3.0,False
813,2013,SILVES,30547,15843,48.1356598029,683,471,PS,Partido,4064,27.666961672,2,Fernando José Serpa Cabrita,male,1.0,False
813,2013,SILVES,30547,15843,48.1356598029,683,471,PCP-PEV,Coligação,5495,37.4089454694,3,Rosa Cristina Gonçalves Da Palma,female,2.0,False
1513,2013,SINES,12033,6816,43.355771628,128,120,CDS-PP,Partido,94,1.43118148599,0,Américo Manuel Da Silva Lourenço,male,2.0,False
1513,2013,SINES,12033,6816,43.355771628,128,120,PPD/PSD,Partido,278,4.23264311815,0,João Miguel Da Silva Garganta Custódio,male,5.0,False
1513,2013,SINES,12033,6816,43.355771628,128,120,PS,Partido,3541,53.912911084,4,Nuno José Gonçalves Mascarenhas,male,3.0,False
1513,2013,SINES,12033,6816,43.355771628,128,120,PCP-PEV,Coligação,1084,16.5042630938,1,Hélder Alexandre Gil Guerreiro,male,1.0,False
1513,2013,SINES,12033,6816,43.355771628,128,120,SIM,Grupos Cidadãos Eleitores,1571,23.919001218,2,Marisa Filipa Santos Rodrigues Dos Santos,female,4.0,False
1111,2013,SINTRA,304080,123208,59.4817153381,6069,5415,B.E.,Partido,5550,4.96759872543,0,Luís Emídio Lopes Mateus Fazenda,male,3.0,True
1111,2013,SINTRA,304080,123208,59.4817153381,6069,5415,P.N.R.,Partido,741,0.663241559557,0,José Lucena Pinto,male,10.0,True
1111,2013,SINTRA,304080,123208,59.4817153381,6069,5415,PAN,Partido,2380,2.13024954352,0,Nuno Miguel Peixoto Azevedo,male,5.0,True
1111,2013,SINTRA,304080,123208,59.4817153381,6069,5415,PCTP/MRPP,Partido,2490,2.22870645519,0,António Dos Santos Laires,male,1.0,True
1111,2013,SINTRA,304080,123208,59.4817153381,6069,5415,PND,Partido,1274,1.14031004977,0,Nuno Maria De Figueiredo Cabral Da Camara Pereira,male,9.0,True
1111,2013,SINTRA,304080,123208,59.4817153381,6069,5415,PS,Partido,32986,29.5245426229,4,Basílio Adolfo De Mendonça Horta Da Franca,male,8.0,True
1111,2013,SINTRA,304080,123208,59.4817153381,6069,5415,PCP-PEV,Coligação,15354,13.7427947442,1,Pedro Manuel Da Costa Ventura,male,2.0,True
1111,2013,SINTRA,304080,123208,59.4817153381,6069,5415,PPD/PSD.CDS-PP.MPT,Coligação,16941,15.1632594608,2,Pedro Augusto Cunha Pinto,male,4.0,True
1111,2013,SINTRA,304080,123208,59.4817153381,6069,5415,SCMA,Grupos Cidadãos Eleitores,31271,27.9895098636,4,Marco Paulo Caldeira De Almeida,male,7.0,True
1111,2013,SINTRA,304080,123208,59.4817153381,6069,5415,SPCI,Grupos Cidadãos Eleitores,2737,2.44978697505,0,António Dos Santos Barbosa De Oliveira,male,11.0,True
1112,2013,SOBRAL DE MONTE AGRAÇO,8041,4620,42.5444596443,131,87,PS,Partido,1307,29.6910495229,1,Pedro Miguel Da Silva Coelho Dos Santos,male,1.0,False
1112,2013,SOBRAL DE MONTE AGRAÇO,8041,4620,42.5444596443,131,87,PCP-PEV,Coligação,2244,50.9768287142,3,José Alberto Quintino Da Silva,male,3.0,False
1112,2013,SOBRAL DE MONTE AGRAÇO,8041,4620,42.5444596443,131,87,PPD/PSD.CDS-PP,Coligação,851,19.3321217628,1,Joaquim Maria Reis Catarino Biancard Cruz,male,2.0,False
615,2013,SOURE,18258,10700,41.3955526345,355,269,PS,Partido,4203,41.7129813418,3,Mário Jorge Da Costa Rodrigues Nunes,male,2.0,False
615,2013,SOURE,18258,10700,41.3955526345,355,269,PCP-PEV,Coligação,1064,10.5597459309,1,Maria Manuela Lucas De Oliveira Santos,female,4.0,False
615,2013,SOURE,18258,10700,41.3955526345,355,269,PPD/PSD.CDS-PP.PPM,Coligação,3970,39.4005557761,3,Carlos Manuel Da Silva Páscoa,male,3.0,False
615,2013,SOURE,18258,10700,41.3955526345,355,269,MCPS,Grupos Cidadãos Eleitores,839,8.32671695117,0,António Fernando Da Silva Centeio,male,1.0,False
1215,2013,SOUSEL,4369,3079,29.5262073701,81,77,PPD/PSD,Partido,1425,48.7846627867,3,Armando Jorge Mendonça Varela,male,2.0,False
1215,2013,SOUSEL,4369,3079,29.5262073701,81,77,PS,Partido,859,29.4077370763,1,António Dâmaso Alface Carrilho,male,3.0,False
1215,2013,SOUSEL,4369,3079,29.5262073701,81,77,PCP-PEV,Coligação,637,21.8076001369,1,José Bernardino Rodrigues Pascoal,male,1.0,False
616,2013,TÁBUA,10734,6689,37.6839947829,218,217,PS,Partido,3838,61.3687240166,5,Mário Almeida Loureiro,male,1.0,False
616,2013,TÁBUA,10734,6689,37.6839947829,218,217,PCP-PEV,Coligação,514,8.2187400064,0,José Manuel Ferreira De Oliveira,male,2.0,False
616,2013,TÁBUA,10734,6689,37.6839947829,218,217,PPD/PSD.CDS-PP,Coligação,1902,30.412535977,2,Nuno Duarte Abranches Pinto,male,3.0,False
1819,2013,TABUAÇO,6089,4246,30.267695845,60,101,PS,Partido,1894,46.364749082,2,João Joaquim Saraiva Ribeiro,male,1.0,False
1819,2013,TABUAÇO,6089,4246,30.267695845,60,101,PCP-PEV,Coligação,103,2.52141982864,0,Mário Rui De Sousa Mendes,male,3.0,False
1819,2013,TABUAÇO,6089,4246,30.267695845,60,101,PPD/PSD.CDS-PP,Coligação,2088,51.1138310894,3,Carlos André Teles Paulo De Carvalho,male,2.0,False
1820,2013,TAROUCA,8027,4774,40.5257256758,78,92,B.E.,Partido,188,4.08340573414,0,Rui Bruno Quintela Claro Da Fonseca,male,2.0,False
1820,2013,TAROUCA,8027,4774,40.5257256758,78,92,CDS-PP,Partido,206,4.47437011295,0,Carlos Alberto Moura Cabral,male,1.0,False
1820,2013,TAROUCA,8027,4774,40.5257256758,78,92,PPD/PSD,Partido,2438,52.9539530843,3,Valdemar De Carvalho Pereira,male,5.0,False
1820,2013,TAROUCA,8027,4774,40.5257256758,78,92,PS,Partido,1696,36.8375325804,2,José António Amaro Nunes,male,4.0,False
